NU_INSCRICAO,tipo_faixa_etaria,tipo_sexo,tipo_estado_civil,tipo_cor_raca,tipo_nacionalidade,tipo_conclusao,ano_de_concusao,tipo_escola,tipo_treineiro,regiao,uf_prova,municipio_prova,q01_escolaridade_pai,q02_escolaridade_mae,q03_ocupacao_pai,q04_ocupacao_mae,q05_pessoas_residencia,q06_renda_familiar,renda_per_capita,faixa_renda_per_capita,q07_empregado_domestico,q08_tem_banheiro,q09_qtd_quartos,q10_tem_carro,q11_tem_motocicleta,q12_tem_geladeira,q13_tem_freezer,q14_tem_maquina_lavar_roupa,q15_tem_maquina_secar_roupa,q17_tem_maquina_lavar_louca,q16_tem_microondas,q18_tem_aspirador_po,q19_tem_tv_cores,q20_tem_dvd,q21_tem_tv_assinatura,q23_tem_telefone_fixo,q22_tem_celular,q24_tem_computador,q25_tem_internet,indice_tecnologico,indice_eletrodomesticos,indice_transporte,indice_estrutura_casa,indice_escolaridade_pais,indice_max_escolaridade_pais,lingua_estrangeira,status_redacao,nota_cn,nota_ch,nota_lc,nota_mt,nota_red_comp1,nota_red_comp2,nota_red_comp3,nota_red_comp4,nota_red_comp5,nota_redacao,nota_media_geral
210058073305,7,Masculino,1,Preta,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Sudeste,MG,Araçuaí,2.0,3.0,C,B,4,2,412.5,2,0,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,4,1,1,7,2,2,3,5.0,3.0,Inglês,Sem problemas,517.6,518.7,441.0,511.2,140.0,200.0,140.0,160.0,120.0,760.0,497.1
210059868169,9,Masculino,1,Branca,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Nordeste,PB,João Pessoa,3.0,4.0,C,D,3,2,550.0,2,0,1,2,1,0,1,1,1,0,0,1,0,1,0,0,0,3,1,1,6,4,1,3,7.0,4.0,Inglês,Sem problemas,539.1,563.2,561.1,687.7,120.0,120.0,100.0,120.0,60.0,520.0,587.8
210058387355,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Assis,4.0,4.0,D,B,7,1,94.29,1,0,2,2,1,0,1,0,1,0,0,1,0,2,0,0,0,2,1,1,6,3,1,4,8.0,4.0,Espanhol,Sem problemas,465.1,529.0,534.7,641.4,100.0,40.0,40.0,100.0,60.0,340.0,542.6
210060811451,2,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Centro-Oeste,GO,Formosa,4.0,5.0,C,D,7,4,424.29,2,0,1,2,1,0,1,0,1,0,0,1,0,1,0,0,0,3,0,1,5,3,1,3,9.0,5.0,Espanhol,Sem problemas,439.9,534.9,580.1,558.2,120.0,160.0,120.0,160.0,140.0,700.0,528.3
210059540792,7,Masculino,1,Preta,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Nordeste,BA,Feira de Santana,4.0,5.0,D,D,2,5,1815.0,5,0,1,2,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,4,5,1,3,9.0,5.0,Inglês,Sem problemas,508.4,569.7,514.3,467.3,120.0,160.0,120.0,120.0,120.0,640.0,514.9
210061337617,5,Feminino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Nordeste,BA,Alagoinhas,4.0,4.0,D,B,3,9,2860.0,7,0,1,3,1,0,1,1,0,0,0,0,1,1,0,1,0,3,1,1,7,3,1,4,8.0,4.0,Espanhol,Sem problemas,533.0,564.8,528.8,639.7,160.0,200.0,160.0,200.0,200.0,920.0,566.6
210059589796,8,Feminino,1,Preta,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Nordeste,BA,Brejões,1.0,2.0,A,A,5,0,0.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,3,3.0,2.0,Inglês,Sem problemas,369.6,542.2,520.0,422.8,120.0,120.0,120.0,120.0,80.0,560.0,463.6
210059974469,4,Masculino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,BA,Salvador,3.0,,F,F,2,1,330.0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,3,2,0,2,3.0,3.0,Inglês,Sem problemas,574.0,571.1,583.2,568.1,120.0,180.0,120.0,120.0,120.0,660.0,574.1
210060440994,4,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,RJ,Rio de Janeiro,,3.0,F,B,2,1,330.0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,3,2,0,2,3.0,3.0,Espanhol,Sem problemas,478.1,367.0,470.8,376.1,120.0,180.0,120.0,140.0,140.0,700.0,423.0
210060376426,9,Masculino,1,Parda,Brasileiro(a),4,3,Não Respondeu,Não é treineiro,Sul,RS,Santa Maria,2.0,2.0,C,B,5,2,330.0,1,0,1,4,0,0,1,1,1,0,0,0,0,2,0,0,0,4,0,1,7,3,0,5,4.0,2.0,Espanhol,Sem problemas,527.7,520.4,532.1,424.3,120.0,120.0,120.0,120.0,60.0,540.0,501.1
210058573836,5,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,RJ,Itaboraí,,2.0,B,D,2,3,1155.0,4,0,1,2,0,0,1,1,1,0,0,1,1,2,0,0,0,2,0,1,5,5,0,3,2.0,2.0,Espanhol,Sem problemas,422.4,520.1,534.2,458.1,140.0,180.0,140.0,180.0,140.0,780.0,483.7
210059246991,6,Feminino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Nordeste,BA,Ribeira do Pombal,1.0,4.0,C,A,3,1,220.0,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,5,1,0,4,5.0,4.0,Espanhol,Sem problemas,423.8,532.6,513.5,512.2,120.0,120.0,100.0,120.0,100.0,560.0,495.5
210059388106,13,Masculino,1,Branca,Brasileiro(a),4,15,Não Respondeu,Não é treineiro,Nordeste,PE,Caruaru,3.0,4.0,B,B,1,1,660.0,2,0,2,3,0,0,1,0,1,0,0,1,0,2,0,0,0,2,1,1,6,3,0,5,7.0,4.0,Espanhol,Sem problemas,593.7,598.0,597.4,668.8,120.0,120.0,100.0,120.0,140.0,600.0,614.5
210059980962,1,Feminino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Sudeste,RJ,Nova Iguaçu,2.0,4.0,F,D,5,3,462.0,2,0,1,2,0,0,1,1,1,0,0,0,0,2,0,0,0,4,1,1,8,3,0,3,6.0,4.0,Inglês,Sem problemas,453.6,498.2,503.1,449.3,120.0,140.0,120.0,120.0,120.0,620.0,476.0
210058061553,4,Masculino,1,Preta,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Norte,PA,Belém,1.0,1.0,A,A,4,1,165.0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,2,0,0,3,3,0,2,2.0,1.0,Espanhol,Sem problemas,478.2,577.7,514.2,439.5,100.0,140.0,120.0,140.0,180.0,680.0,502.4
210059855136,2,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,CE,Fortaleza,4.0,3.0,B,C,2,2,825.0,3,0,1,2,0,0,1,1,1,0,0,0,0,1,0,0,0,2,1,1,5,3,0,3,7.0,4.0,Inglês,Sem problemas,420.1,563.8,591.5,561.7,160.0,200.0,180.0,180.0,160.0,880.0,534.3
210058387347,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Centro-Oeste,MT,Campo Novo do Parecis,4.0,5.0,F,F,5,6,924.0,3,0,2,3,0,1,1,1,1,1,0,1,0,4,0,1,0,4,3,1,13,5,1,5,9.0,5.0,Inglês,Sem problemas,528.8,531.8,560.9,527.8,140.0,120.0,120.0,140.0,140.0,660.0,537.3
210059085152,3,Masculino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,BA,Alagoinhas,2.0,3.0,C,F,4,2,412.5,2,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,5,1,0,3,5.0,3.0,Inglês,Sem problemas,548.7,597.1,570.1,556.5,80.0,120.0,100.0,100.0,120.0,520.0,568.1
210060801615,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Centro-Oeste,GO,Pires do Rio,3.0,3.0,F,B,3,2,550.0,2,1,2,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,4,2,2,5,6.0,3.0,Espanhol,Sem problemas,397.9,482.4,563.9,458.7,140.0,120.0,100.0,120.0,160.0,640.0,475.7
210060214102,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sul,PR,Curitiba,1.0,6.0,B,B,3,1,220.0,1,0,1,2,0,0,1,0,1,0,0,1,0,1,0,0,0,3,0,1,5,3,0,3,7.0,6.0,Espanhol,Sem problemas,557.0,518.8,593.9,492.6,140.0,140.0,120.0,120.0,140.0,660.0,540.6
210059388107,3,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,CE,Fortaleza,1.0,4.0,B,F,5,2,330.0,1,0,2,3,0,0,1,1,0,0,0,1,0,2,1,0,0,4,1,1,9,3,0,5,5.0,4.0,Espanhol,Sem problemas,501.7,501.5,471.4,372.3,120.0,120.0,120.0,120.0,0.0,480.0,461.7
210059980963,10,Feminino,3,Branca,Não informado,4,5,Não Respondeu,Não é treineiro,Nordeste,CE,Guaraciaba do Norte,,,F,F,5,0,0.0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,,Espanhol,Fuga ao tema,380.1,365.2,397.6,337.4,0.0,0.0,0.0,0.0,0.0,0.0,370.1
210059855137,5,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,CE,Fortaleza,4.0,4.0,B,B,3,1,220.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,5,1,0,3,8.0,4.0,Espanhol,Sem problemas,528.9,608.8,599.5,609.2,160.0,200.0,180.0,200.0,200.0,940.0,586.6
210061103963,3,Masculino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Centro-Oeste,DF,Brasília,4.0,4.0,C,B,4,4,742.5,3,0,2,3,1,0,1,0,1,0,0,1,0,2,0,0,1,4,1,1,9,3,1,5,8.0,4.0,Inglês,Sem problemas,523.5,564.1,529.7,548.4,160.0,140.0,140.0,120.0,100.0,660.0,541.4
210059388109,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Mairinque,4.0,3.0,C,F,4,3,577.5,2,0,1,3,1,0,1,1,1,0,0,1,0,1,0,0,0,4,0,1,6,4,1,4,7.0,4.0,Inglês,Sem problemas,510.3,564.2,446.7,599.5,100.0,100.0,100.0,100.0,80.0,480.0,530.2
210058061556,4,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sul,SC,Balneário Camboriú,1.0,1.0,B,B,2,2,825.0,3,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,3,2,0,2,2.0,1.0,Inglês,Sem problemas,522.2,540.5,539.9,470.1,120.0,140.0,120.0,100.0,100.0,580.0,518.2
210059855139,4,Feminino,1,Branca,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Nordeste,SE,Aracaju,4.0,3.0,C,C,4,4,742.5,3,0,1,2,0,0,1,1,1,0,0,1,0,1,0,0,0,4,1,1,7,4,0,3,7.0,4.0,Inglês,Sem problemas,477.9,650.2,586.8,602.2,160.0,200.0,200.0,180.0,180.0,920.0,579.3
210058387350,9,Feminino,1,Amarela,Brasileiro(a),4,7,Não Respondeu,Não é treineiro,Nordeste,BA,Maracás,,2.0,B,B,5,2,330.0,1,0,1,2,0,0,1,1,1,0,0,0,0,2,0,0,0,3,0,1,6,3,0,3,2.0,2.0,Inglês,Sem problemas,426.8,512.4,502.6,471.2,120.0,120.0,120.0,100.0,100.0,560.0,478.3
210059085155,3,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,MG,São Lourenço,4.0,5.0,D,D,4,4,742.5,3,0,1,2,1,0,1,0,1,0,0,1,1,2,0,0,0,4,1,1,8,4,1,3,9.0,5.0,Inglês,Sem problemas,548.0,595.6,537.4,600.2,120.0,200.0,160.0,160.0,200.0,840.0,570.3
210060801618,3,Feminino,1,Indígena,Brasileiro(a),2,0,Privada,Não é treineiro,Sudeste,SP,Batatais,3.0,6.0,C,B,4,7,1485.0,5,0,3,2,1,1,1,1,1,1,0,0,0,1,0,1,0,3,2,1,8,4,2,5,9.0,6.0,Espanhol,Sem problemas,487.8,535.4,519.4,591.0,140.0,180.0,120.0,160.0,140.0,740.0,533.4
210061103964,14,Masculino,3,Branca,Brasileiro(a),4,17,Não Respondeu,Não é treineiro,Nordeste,BA,Barreiras,1.0,1.0,A,A,2,1,330.0,1,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,2,2,1,6,2,0,3,2.0,1.0,Inglês,Sem problemas,503.2,612.8,540.7,364.9,140.0,160.0,140.0,180.0,80.0,700.0,505.4
210059388110,8,Feminino,1,Parda,Brasileiro(a) Naturalizado(a),4,5,Não Respondeu,Não é treineiro,Nordeste,PE,Escada,1.0,4.0,C,B,5,1,132.0,1,0,1,3,0,0,1,0,0,0,0,1,0,1,1,0,0,4,0,1,7,2,0,4,5.0,4.0,Espanhol,Sem problemas,455.7,490.0,517.1,338.2,120.0,140.0,100.0,120.0,160.0,640.0,450.3
210059980966,4,Masculino,1,Parda,Estrangeiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,MG,Viçosa,4.0,6.0,C,D,3,1,220.0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,5,2,0,3,10.0,6.0,Inglês,Sem problemas,363.0,586.9,560.0,586.7,100.0,80.0,80.0,80.0,80.0,420.0,524.2
210059085153,4,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,BA,Irecê,4.0,6.0,A,D,2,6,2310.0,6,0,2,2,0,0,1,0,1,0,0,1,0,1,0,0,0,2,1,1,5,3,0,4,10.0,6.0,Inglês,Sem problemas,566.1,636.6,609.0,697.3,140.0,180.0,160.0,140.0,20.0,640.0,627.2
210059540785,6,Feminino,1,Preta,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Sudeste,RJ,Cabo Frio,1.0,3.0,B,B,6,2,275.0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,3,0,1,6,2,0,4,4.0,3.0,Espanhol,Sem problemas,448.4,566.7,495.8,416.5,100.0,120.0,100.0,80.0,40.0,440.0,481.8
210060801616,11,Feminino,2,Branca,Brasileiro(a),4,10,Não Respondeu,Não é treineiro,Sudeste,MG,Uberaba,4.0,3.0,D,B,4,6,1155.0,4,0,2,3,1,0,1,1,1,1,0,1,0,2,0,0,1,4,1,1,9,5,1,5,7.0,4.0,Inglês,Sem problemas,581.9,653.1,596.7,664.2,160.0,200.0,180.0,200.0,200.0,940.0,624.0
210060214103,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,RJ,Campos dos Goytacazes,2.0,6.0,C,D,4,4,742.5,3,0,1,2,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,3,4,1,3,8.0,6.0,Inglês,Sem problemas,532.1,606.3,614.0,491.3,120.0,140.0,100.0,120.0,120.0,600.0,560.9
210058061555,2,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Piracicaba,,4.0,F,D,6,2,275.0,1,0,2,3,2,0,2,0,1,0,0,1,1,2,0,0,0,4,0,1,7,5,2,5,4.0,4.0,Inglês,Sem problemas,381.3,550.7,465.9,446.9,120.0,180.0,100.0,120.0,100.0,620.0,461.2
210059855138,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,RJ,Rio de Janeiro,1.0,3.0,C,B,4,0,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,3,4.0,3.0,Espanhol,Sem problemas,443.6,326.8,453.3,396.7,100.0,120.0,100.0,120.0,40.0,480.0,405.1
210058387349,12,Feminino,1,Parda,Brasileiro(a),4,14,Não Respondeu,Não é treineiro,Sudeste,SP,Marília,3.0,4.0,C,B,2,1,330.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,2,7.0,4.0,Espanhol,Sem problemas,523.9,621.7,637.5,555.6,160.0,200.0,160.0,200.0,200.0,920.0,584.7
210059085154,7,Feminino,1,Parda,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Norte,PA,Santarém,,6.0,A,D,3,1,220.0,1,0,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,3,2,0,3,6.0,6.0,Inglês,Sem problemas,470.3,562.7,529.2,536.4,120.0,120.0,120.0,100.0,60.0,520.0,524.6
210060801617,2,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,MG,Muriaé,4.0,6.0,A,E,6,4,495.0,2,0,1,4,1,0,1,1,1,0,0,0,1,2,1,1,0,4,1,1,10,4,1,5,10.0,6.0,Inglês,Sem problemas,515.6,546.1,544.3,602.1,160.0,180.0,160.0,160.0,140.0,800.0,552.0
210059540786,3,Masculino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Norte,PA,Breves,2.0,2.0,B,B,6,1,110.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4.0,2.0,Espanhol,Sem problemas,476.8,401.1,448.2,479.5,160.0,200.0,160.0,160.0,120.0,800.0,451.4
210061244816,4,Feminino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Sudeste,MG,Três Corações,4.0,2.0,C,B,4,2,412.5,2,0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,4,1,1,7,2,0,4,6.0,4.0,Inglês,Sem problemas,418.5,543.9,551.9,693.0,120.0,120.0,120.0,120.0,80.0,560.0,551.8
210059589806,8,Feminino,1,Preta,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Norte,PA,Itaituba,4.0,4.0,C,B,5,3,462.0,2,0,2,3,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,1,4,2,1,5,8.0,4.0,Espanhol,Sem problemas,468.2,416.0,436.3,363.0,60.0,80.0,80.0,40.0,0.0,260.0,420.9
210058954684,4,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sul,RS,Sapiranga,1.0,2.0,C,B,4,3,577.5,2,0,1,3,1,0,1,0,1,0,0,1,1,1,0,0,0,3,1,1,6,4,1,4,3.0,2.0,Inglês,Sem problemas,526.0,607.9,610.5,690.2,160.0,180.0,140.0,180.0,200.0,860.0,608.7
210059974480,3,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,CE,Fortaleza,3.0,3.0,B,B,5,2,330.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,5,1,0,2,6.0,3.0,Espanhol,Sem problemas,516.5,475.8,485.2,387.2,100.0,160.0,100.0,120.0,120.0,600.0,466.2
210059982350,3,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,São Paulo,2.0,4.0,B,C,4,2,412.5,2,0,1,2,0,0,1,1,1,0,0,1,0,1,1,1,0,4,1,1,9,4,0,3,6.0,4.0,Inglês,Sem problemas,532.3,555.1,518.4,497.9,120.0,180.0,120.0,140.0,140.0,700.0,525.9
210058573845,3,Feminino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,CE,Fortaleza,3.0,3.0,B,B,3,2,550.0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,4,1,0,2,6.0,3.0,Inglês,Sem problemas,564.6,640.7,603.6,697.8,120.0,200.0,140.0,160.0,200.0,820.0,626.7
210061244817,1,Masculino,1,Branca,Brasileiro(a),3,0,Não Respondeu,É treineiro,Nordeste,SE,Aracaju,3.0,,B,C,2,1,330.0,1,0,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,2,0,1,4,2,2,3,3.0,3.0,Inglês,Sem problemas,336.5,325.4,471.1,481.0,100.0,80.0,120.0,120.0,100.0,520.0,403.5
210061347472,9,Feminino,1,Preta,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Sudeste,RJ,Nilópolis,1.0,3.0,C,C,3,1,220.0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,4,2,0,2,4.0,3.0,Espanhol,Sem problemas,437.6,537.7,520.2,495.3,140.0,60.0,60.0,100.0,60.0,420.0,497.7
210059589807,3,Feminino,1,Preta,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,AL,Maceió,4.0,4.0,C,B,3,1,220.0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,3,8.0,4.0,Espanhol,Sem problemas,424.2,517.1,494.3,443.0,100.0,120.0,120.0,120.0,100.0,560.0,469.6
210058954686,1,Feminino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Nordeste,BA,Salvador,1.0,,B,B,2,1,330.0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,4,1,0,3,1.0,1.0,Espanhol,Sem problemas,412.2,539.6,513.0,481.2,160.0,200.0,160.0,160.0,200.0,880.0,486.5
210061337618,4,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,RJ,Nova Friburgo,1.0,1.0,B,C,4,2,412.5,2,0,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,3,2,2,3,2.0,1.0,Espanhol,Sem problemas,464.6,555.8,538.0,616.7,140.0,200.0,140.0,160.0,120.0,760.0,543.8
210059589797,3,Feminino,1,Parda,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Sudeste,MG,Águas Formosas,4.0,,D,C,5,0,0.0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,3,4.0,4.0,Inglês,Sem problemas,492.3,528.3,465.7,391.2,120.0,120.0,80.0,80.0,20.0,420.0,469.4
210058941531,2,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,São Paulo,,4.0,F,B,3,0,0.0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,5,1,0,2,4.0,4.0,Espanhol,Sem problemas,399.7,405.4,396.8,419.6,80.0,60.0,60.0,80.0,40.0,320.0,405.4
210059974470,6,Feminino,1,Parda,Brasileiro(a),4,4,Não Respondeu,Não é treineiro,Norte,PA,Belém,2.0,3.0,C,B,2,2,825.0,3,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,3,3,0,2,5.0,3.0,Inglês,Sem problemas,542.4,623.6,565.5,467.0,120.0,120.0,120.0,120.0,120.0,600.0,549.6
210059982340,2,Feminino,1,Parda,Brasileiro(a),3,0,Não Respondeu,É treineiro,Nordeste,RN,Santa Cruz,2.0,4.0,A,A,4,1,165.0,1,0,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,3,0,1,5,2,2,3,6.0,4.0,Espanhol,Sem problemas,531.2,580.7,563.7,597.7,120.0,120.0,120.0,120.0,120.0,600.0,568.3
210060440995,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sul,RS,Cachoeirinha,4.0,4.0,B,B,4,3,577.5,2,0,1,2,1,0,1,0,1,0,0,1,1,2,1,1,0,3,1,1,9,4,1,3,8.0,4.0,Espanhol,Sem problemas,456.9,542.7,603.3,543.1,140.0,180.0,140.0,120.0,0.0,580.0,536.5
210059246992,13,Masculino,1,Não declarado,Brasileiro(a),4,17,Não Respondeu,Não é treineiro,Sudeste,MG,Belo Horizonte,2.0,2.0,C,D,1,2,1650.0,5,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,2,0,3,4.0,2.0,Espanhol,Sem problemas,546.0,606.7,575.4,654.7,120.0,40.0,40.0,100.0,20.0,320.0,595.7
210061337620,6,Masculino,1,Parda,Brasileiro(a),4,5,Não Respondeu,Não é treineiro,Nordeste,MA,Pindaré-Mirim,4.0,5.0,B,B,4,3,577.5,2,0,2,3,0,2,1,1,1,1,0,0,0,3,0,1,0,4,1,1,10,4,2,5,9.0,5.0,Espanhol,Sem problemas,528.3,546.9,575.4,392.1,120.0,120.0,120.0,100.0,0.0,460.0,510.7
210059589798,3,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sudeste,SP,Piracicaba,3.0,5.0,B,B,6,3,385.0,2,0,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,4,2,1,3,8.0,5.0,Inglês,Sem problemas,393.1,467.5,393.0,468.2,160.0,180.0,160.0,180.0,200.0,880.0,430.4
210058941533,4,Masculino,1,Amarela,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Nordeste,CE,Icó,1.0,1.0,B,C,5,1,132.0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,3,2.0,1.0,Espanhol,Sem problemas,358.3,448.9,414.1,404.4,120.0,120.0,100.0,120.0,60.0,520.0,406.4
210058573841,5,Feminino,1,Branca,Brasileiro(a),4,1,Não Respondeu,Não é treineiro,Nordeste,PB,Bananeiras,1.0,2.0,A,A,5,1,132.0,1,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,5,1,1,3,3.0,2.0,Espanhol,Sem problemas,397.2,551.1,520.8,378.3,120.0,120.0,80.0,120.0,100.0,540.0,461.8
210061337632,2,Feminino,1,Branca,Brasileiro(a),2,0,Pública,Não é treineiro,Sul,RS,Caxias do Sul,,4.0,C,B,4,3,577.5,2,0,1,2,0,0,1,0,1,0,0,0,1,1,0,0,0,2,1,1,5,3,0,3,4.0,4.0,Inglês,Sem problemas,424.6,557.7,563.1,570.3,140.0,140.0,120.0,160.0,140.0,700.0,528.9
210059974476,5,Feminino,1,Parda,Brasileiro(a),4,0,Não Respondeu,Não é treineiro,Nordeste,BA,Ilhéus,4.0,3.0,B,B,4,1,165.0,1,0,1,2,0,0,1,0,1,0,0,1,0,2,0,0,0,2,0,1,5,3,0,3,7.0,4.0,Inglês,Sem problemas,540.6,533.1,595.8,544.0,120.0,160.0,120.0,140.0,100.0,640.0,553.4
210059982346,11,Masculino,1,Preta,Brasileiro(a),4,11,Não Respondeu,Não é treineiro,Nordeste,PE,Garanhuns,4.0,2.0,C,B,4,4,742.5,3,0,1,3,0,1,1,0,0,0,0,0,0,2,0,0,1,4,1,1,9,1,1,4,6.0,4.0,Inglês,Sem problemas,677.9,643.7,669.6,781.5,160.0,200.0,200.0,180.0,160.0,900.0,693.2
210060441001,3,Masculino,1,Parda,Brasileiro(a),2,0,Pública,Não é treineiro,Nordeste,CE,Ocara,0.0,2.0,A,A,3,1,220.0,1,0,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,4,2,1,3,2.0,2.0,Inglês,Sem problemas,515.8,596.6,483.4,528.3,100.0,100.0,100.0,120.0,40.0,460.0,531.0
210060376433,4,Feminino,1,Parda,Brasileiro(a),4,2,Não Respondeu,Não é treineiro,Centro-Oeste,MS,Campo Grande,4.0,3.0,C,B,4,5,907.5,3,0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,4,1,1,7,2,1,3,7.0,4.0,Espanhol,Sem problemas,661.0,702.7,598.8,670.4,160.0,200.0,200.0,200.0,200.0,960.0,658.2
